x,y,z
143,263,10
225,39,14
198,169,5
163,298,251
57,71,193
272,191,1
116,171,1
124,96,7
202,102,1
138,189,7
241,166,22
14,160,1
73,208,1
248,186,117
241,133,14
38,129,32
153,1,346
191,74,57
132,243,1
146,89,39
8,171,355
173,51,319
279,154,321
212,208,189
148,105,7
110,25,1
19,279,1
161,164,1
114,180,237
60,217,263
157,84,221
74,241,11
149,213,92
167,298,123
115,251,4
280,144,319
18,121,7
124,90,305
46,38,1
252,213,1
110,81,3
232,291,9
25,263,0
22,260,172
47,202,69
15,28,232
91,254,41
215,123,5
264,158,351
141,95,12
114,224,10
192,107,3
232,69,210
238,257,75
194,83,147
52,65,49
241,101,207
53,46,15
35,78,1
275,261,9
216,44,228
264,109,160
40,24,138
10,262,154
241,192,129
256,239,1
274,267,2
75,18,266
138,267,1
234,281,1
195,297,156
76,0,131
39,262,122
222,164,1
167,277,9
8,4,1
142,292,226
89,11,109
100,270,79
16,152,180
5,258,1
172,245,21
79,148,6
196,148,9
203,263,302
294,41,8
16,5,43
246,191,1
74,86,211
244,289,125
137,30,179
276,190,1
167,204,359
230,96,62
286,99,256
163,147,1
59,96,116
294,251,1
27,290,1
240,81,1
104,100,12
185,241,358
29,131,30
110,19,3
150,136,1
239,31,11
120,40,32
174,37,1192
25,50,9
64,59,1
13,216,929
118,182,1
100,212,3
55,64,185
274,210,179
237,181,127
85,147,336
188,23,8
182,135,85
49,148,104
13,208,265
68,171,1
157,33,1
288,294,3
114,264,190
38,34,9
68,61,1
202,98,136
15,247,317
166,236,1
93,212,0
29,180,19
71,148,4
41,172,34
298,97,5
145,188,249
206,47,196
46,256,303
66,203,210
162,17,1
254,103,7
288,187,1
179,173,12
22,265,1
272,164,1
108,93,10
208,87,10
236,206,75
72,9,14
74,74,168
139,160,15
211,61,0
176,20,11
233,1,49
159,180,132
239,35,360
69,166,274
250,210,210
276,150,186
22,187,0
181,271,237
7,245,1
174,47,94
7,30,188
293,92,11
182,4,6
63,226,54
172,117,203
162,72,5
66,280,1
13,275,368
112,246,66
117,289,225
45,137,233
210,134,20
73,185,209
10,24,187
75,116,1
151,44,47
61,170,63
250,240,15
236,88,196
38,206,588
110,122,368
107,294,299
244,224,133
4,183,255
195,111,15
37,98,11
237,292,1
123,48,15
74,147,131
253,183,213
29,259,1
208,190,1
108,153,173
111,21,30
229,26,10
163,169,9
11,205,130
200,201,8
76,122,9
163,146,9
191,6,13
117,25,1
106,90,6
64,189,12
246,79,1
11,167,155
192,299,9
79,205,41
154,275,1
247,226,1
55,145,10
3,6,0
206,162,1177
91,60,1
138,38,1
24,113,1
172,60,1
155,241,11
272,244,1
200,298,1
57,241,1039
59,13,72
68,180,1
47,242,1
110,138,121
76,128,262
232,293,169
138,217,1
199,254,73
111,49,11
70,169,1
235,237,1
212,136,10
19,40,8
283,93,88
154,272,983
252,208,6
216,288,66
263,99,1
101,295,1
247,114,196
269,234,1
262,129,210
290,63,1
105,117,1
168,100,222
144,211,174
269,65,1
299,97,41
112,30,10
80,62,107
251,166,119
147,175,1
123,162,11
217,261,13
155,255,1
226,235,0
266,26,180
101,201,237
147,110,328
106,296,217
15,248,3
194,63,13
216,140,248
294,37,1
297,205,255
295,190,1
118,161,13
20,297,34
272,53,39
147,28,9
2,29,1
192,239,11
262,99,1
244,125,142
185,123,4
293,34,4
125,111,1
72,0,1
283,44,293
56,80,159
5,154,99
272,104,1
12,115,5
80,236,12
128,291,246
199,149,0
288,39,1
236,146,194
6,147,296
38,24,256
134,221,1
214,82,1
284,50,1
185,7,1
24,72,6
189,211,13
4,0,156
113,132,198
79,140,134
234,232,397
242,171,11
212,191,1
264,10,1
125,167,254
273,23,213
214,274,1
31,54,1
128,172,183
249,146,142
80,206,7
216,203,1
153,120,3
233,24,1
261,78,1012
210,224,14
121,62,99
64,169,1
29,63,48
165,6,324
228,180,81
290,87,116
206,0,183
113,248,3
139,201,13
190,2,150
202,151,1177
218,21,15
139,216,9
180,203,154
6,256,7
182,131,235
119,141,143
138,110,64
274,35,1112
206,218,148
267,291,1
256,34,133
24,101,1
242,69,136
203,267,1
258,139,267
191,283,396
235,87,388
194,142,1
13,39,13
262,180,216
123,93,193
236,216,10
210,246,1
85,113,86
295,32,413
104,179,129
246,229,31
212,87,1
248,68,192
44,66,1
160,200,1
99,1,18
269,126,206
152,291,224
200,209,1
288,145,1
224,126,912
278,156,3
252,261,120
288,28,1
50,293,13
209,34,396
69,265,328
33,195,8
135,174,101
140,162,39
127,118,12
215,180,9
195,52,257
285,268,1
133,77,0
139,288,1
37,4,254
61,70,147
182,105,342
71,86,1
80,85,174
107,249,1
177,7,335
252,183,70
225,37,4
267,15,8
288,42,141
171,197,1
119,248,1
14,253,41
159,85,0
281,135,242
71,213,203
176,191,86
79,192,1
206,151,1
56,214,9
38,126,1
48,107,140
122,137,137
54,270,116
66,111,500
41,24,197
59,150,10
24,139,1
144,130,4
17,12,164
150,174,7
232,1,371
45,94,197
123,147,1
247,220,3
152,97,139
62,189,15
290,154,16
153,198,3
212,79,7
133,253,290
193,2,13
12,92,1
262,139,23
21,224,3
216,124,3
4,100,674
124,260,1
235,195,8
60,60,1
228,40,1
198,52,254
263,191,1
16,23,2
88,157,1
7,96,69
169,209,1
217,132,6
101,79,159
62,194,1132
134,124,0
90,200,3
37,196,10
235,165,27
18,128,206
288,21,1
116,252,1
195,198,75
175,75,1
255,44,8
15,128,124
294,114,15
70,52,12
217,163,1
183,223,5
191,192,555
11,266,174
62,53,1
38,47,7
218,280,165
93,221,9
55,219,46
142,102,168
94,76,23
95,238,11
280,257,57
60,117,64
185,48,124
61,204,10
43,84,203
174,57,15
134,120,206
70,20,1
68,154,57
86,255,285
121,242,36
153,273,4
12,250,1
54,268,254
157,267,1
173,155,1
39,289,9
186,297,1
31,55,0
8,256,272
244,176,2
122,248,53
239,288,1
162,100,1070
210,235,1
24,75,120
252,277,1
194,197,161
111,190,1
226,295,240
172,123,1
101,133,6
27,118,1
160,164,216
245,111,1
188,184,174
299,204,5
56,52,1
80,161,252
212,67,9
99,16,331
72,292,118
1,235,1205
79,139,172
191,26,1
245,260,67
292,127,1
36,22,163
182,22,72
124,158,73
267,147,15
208,242,221
285,31,1
273,106,11
90,109,1
217,215,1
288,74,199
49,286,12
79,29,1
40,267,1
295,279,142
150,115,1
173,266,13
140,103,1
292,9,1
223,171,1
117,191,14
201,131,245
144,70,9
67,231,10
6,99,1
167,66,213
180,6,173
59,279,26
147,247,41
98,269,339
18,60,34
205,256,1
71,133,1
167,119,360
29,118,0
77,3,1
93,214,1
288,102,91
7,147,1
84,206,115
230,278,351
156,261,266
290,259,109
9,39,2
237,213,11
75,207,136
34,79,0
297,200,6
29,67,1
258,208,296
132,143,166
298,124,13
164,154,214
22,11,369
161,281,14
218,215,1
164,117,196
26,91,133
32,170,60
94,24,1
65,280,50
146,210,1
244,261,1
2,130,115
299,168,102
219,286,2
105,258,111
51,72,1
77,46,1
83,23,14
157,240,14
298,108,1233
202,144,2
91,20,1
6,268,27
110,132,236
245,246,10
107,179,283
135,83,11
91,66,11
233,114,1
11,278,66
289,172,0
59,106,96
63,11,190
3,156,11
124,236,1
223,62,186
187,131,92
295,220,187
278,158,211
134,224,18
57,119,238
50,177,82
263,187,26
222,126,1
63,94,11
7,103,270
189,243,385
97,48,102
235,237,200
295,12,112
35,203,1
291,156,0
74,177,4
245,78,4
137,208,308
160,28,131
187,0,216
82,140,4
31,203,94
61,167,33
155,194,162
53,109,1
121,163,69
90,76,61
234,209,85
238,88,34
201,28,213
219,36,1
91,23,172
171,242,4
285,291,1
20,154,190
158,48,134
8,46,123
12,118,1
19,216,355
174,230,1
296,150,0
112,168,9
132,181,1
68,259,652
222,246,15
217,273,2
268,260,1
290,245,1200
45,50,142
159,27,180
92,16,10
288,178,1
265,213,1
123,261,98
243,212,284
239,42,1
187,16,1
271,9,1
287,273,182
8,170,12
224,10,1078
85,0,219
31,60,2
212,220,7
84,131,1
178,57,12
265,131,38
210,124,515
24,173,272
223,118,327
207,288,245
130,177,15
165,222,13
247,208,100
130,298,273
82,260,287
284,108,72
249,17,98
278,55,224
113,33,10
13,146,372
127,152,180
215,254,1
133,96,127
3,119,1207
212,147,1
54,270,749
129,238,91
285,80,255
296,198,1
101,87,15
214,142,5
268,299,1
188,90,1
196,213,1
199,234,42
258,159,100
1,184,194
298,175,1
129,15,0
263,65,94
42,179,48
105,34,26
119,14,8
98,32,390
107,217,264
114,90,4
8,202,198
279,215,9
11,87,1
70,138,269
74,217,125
141,161,179
206,202,1
79,170,83
235,153,121
176,46,156
216,95,250
219,280,117
105,258,158
49,150,8
50,248,128
270,288,107
154,49,135
136,196,63
159,236,11
189,246,74
262,277,11
146,136,244
272,135,311
244,226,1
57,199,168
182,210,4
188,97,321
94,130,1
174,15,7
216,240,238
45,19,156
230,46,14
88,12,1
227,140,14
120,159,12
288,86,1
104,106,1
247,39,0
192,150,182
46,1,38
161,39,35
52,125,30
236,97,375
225,32,147
246,89,1093
154,86,154
27,294,10
140,255,174
173,201,1
98,57,228
82,243,1
273,161,1
87,292,15
79,106,155
298,278,1
215,146,681
39,215,1
210,95,1
180,71,379
224,262,24
24,14,2
42,218,182
150,265,1
55,11,72
30,161,381
39,57,238
184,30,124
0,194,15
265,172,349
261,244,9
105,3,186
292,79,12
83,190,12
142,118,3
255,35,9
8,274,1
271,284,13
253,147,6
18,88,1
22,167,232
56,249,1
123,259,347
153,258,24
70,212,1
13,16,85
8,283,167
110,261,188
284,264,50
273,218,15
259,293,12
277,22,14
35,130,224
54,160,7
242,267,139
151,104,916
107,124,2
164,184,122
297,276,245
225,39,250
15,70,126
297,217,1
293,188,116
249,215,2
123,176,1
253,264,422
151,184,746
245,113,1
208,250,207
69,4,15
7,22,72
186,236,154
196,290,1
26,100,13
260,66,83
0,206,1
102,126,1
277,3,1
40,244,247
236,283,0
240,107,1
34,112,280
286,151,88
235,59,1
1,213,9
219,191,6
168,26,147
30,46,187
291,296,12
277,270,1
58,140,5
173,7,240
200,74,14
292,72,1
280,61,15
270,206,7
33,274,20
155,264,111
219,3,131
167,70,15
184,292,2
239,224,28
4,4,11
247,198,115
291,297,259
248,292,36
203,75,4
291,15,97
42,96,108
115,23,1
125,37,4
233,133,214
260,183,4
87,200,85
81,120,200
48,47,118
223,214,217
107,254,12
14,89,115
179,8,158
212,249,129
236,209,12
162,214,1
289,56,10
180,95,1
141,118,102
250,89,1
266,197,172
187,223,8
33,121,5
26,202,3
55,260,1
237,295,1
137,186,38
114,65,11
259,20,8
255,287,103
233,283,136
142,241,8
116,177,1
239,61,1
131,157,55
97,135,49
86,268,33
117,269,7
79,258,1
298,245,326
160,240,37
227,190,81
282,231,206
20,164,134
227,277,1
190,299,46
116,86,20
154,181,4
45,162,6
281,74,1
166,283,9
0,212,11
143,194,160
183,98,145
281,196,1
17,198,1
149,289,15
13,290,2
153,90,45
275,1,1
282,286,6
148,251,104
175,268,36
13,283,1
40,47,1
186,189,218
124,74,1
225,201,1
105,208,349
116,164,1
257,194,287
280,186,243
48,263,187
11,78,70
41,143,1
215,270,72
70,128,1
125,11,301
115,244,205
251,106,1
81,150,73
110,173,4
32,147,1
149,125,7
180,178,257
105,287,1
158,114,1
166,79,7
125,220,319
237,56,234
252,30,1
252,89,0
173,185,166
167,298,0
206,169,13
274,34,91
53,222,4
112,62,1
260,81,38
268,166,12
54,134,3
179,55,50
142,177,1
273,229,9
238,253,210
211,213,141
31,142,5
136,126,147
102,191,1
118,163,27
239,121,1
25,143,150
56,143,341
91,142,1
225,234,1
91,101,1
233,183,288
154,268,1
184,294,122
222,10,1
269,0,9
24,239,1
268,43,1
118,263,94
125,120,0
76,80,13
254,88,3
237,5,151
285,214,1
121,242,133
163,54,260
130,111,9
65,73,1
229,32,235
236,5,14
172,271,189
167,60,119
232,111,1
44,276,1
236,222,15
54,33,4
275,261,260
230,74,11
20,298,181
17,181,1
279,153,52
212,45,105
231,286,1
17,222,1
268,16,133
132,38,1
165,87,15
151,27,4
275,127,172
185,113,140
184,106,165
182,43,165
245,176,1
66,80,165
295,175,61
22,188,10
171,153,1
74,149,1
145,204,230
7,126,1
168,212,3
66,73,305
60,288,9
130,223,360
211,272,15
145,1,50
63,46,14
273,36,11
179,68,6
163,247,122
69,190,8
39,22,7
102,258,1
269,75,1
56,145,2
69,162,33
205,151,372
90,26,1
20,117,39
184,256,326
149,2,1
98,229,242
130,103,9
264,75,1
283,201,5
273,149,350
51,221,281
169,127,6
157,277,277
192,194,1
257,252,184
81,55,1
43,65,136
252,68,2
23,48,62
217,26,173
9,1,1
157,80,1
63,141,173
94,199,1
249,227,14
269,268,130
10,87,1
81,283,1
194,38,1
65,133,15
20,146,886
27,187,1
289,86,209
132,82,335
198,67,71
129,196,70
276,111,285
118,28,15
110,55,1
144,215,1
72,268,1
285,107,7
223,218,1
99,76,9
175,143,96
70,15,1
207,242,174
76,151,1
49,35,250
214,115,240
22,262,134
86,25,80
257,117,1
244,35,1
193,150,415
95,187,1
281,144,1
148,33,13
95,161,1
264,276,1
68,129,1
165,128,1
201,153,1
282,278,291
41,148,15
291,189,57
277,276,171
288,214,341
175,230,8
283,117,4
132,286,8
152,9,70
162,199,156
61,268,69
65,55,0
272,39,1
163,92,1
97,280,2
128,71,331
250,98,26
147,221,1
109,289,11
218,211,137
225,243,1
119,23,2
76,11,0
8,63,142
128,73,9
264,32,1
151,273,1
123,135,1
37,71,14
55,3,41
39,299,9
218,293,1
183,263,384
97,176,251
80,142,201
93,281,252
69,200,142
87,181,11
190,25,362
115,159,1
196,289,13
136,284,1
39,172,370
111,216,1
25,3,8
15,223,1
54,90,1
177,115,369
65,89,173
195,92,1
136,22,15
189,251,109
50,52,371
216,154,14
257,114,226
78,37,0
10,196,1
201,62,124
264,195,208
178,186,11
46,270,100
101,5,15
146,254,63
164,124,1
253,133,3
110,190,360
157,244,84
117,235,182
245,122,0
99,180,1130
176,40,152
147,155,391
94,74,1
60,63,1
46,243,224
260,247,112
192,199,1
70,18,185
253,280,22
100,102,1
74,267,1
273,71,82
272,232,125
73,114,176
267,37,309
36,40,1
71,252,81
250,45,1
285,218,107
119,252,9
284,74,113
26,250,277
253,253,1
29,299,208
88,40,81
189,55,141
19,190,5
193,207,1
209,186,146
58,31,232
282,38,26
232,263,1
55,134,134
192,220,0
227,3,99
87,34,231
94,196,226
256,286,9
87,168,8
11,48,6
142,43,179
57,69,0
83,258,1
64,244,1
223,238,11
135,160,275
196,247,1
232,192,54
244,109,1
180,6,272
140,40,5
27,23,1
292,59,1
36,205,3
29,81,85
152,165,11
167,53,1
284,140,9
247,260,1
210,293,1
194,263,34
240,155,53
155,98,1
135,256,140
1,182,1
242,181,1
75,53,361
94,202,1
75,291,229
59,211,92
188,125,150
64,62,13
255,256,1
1,65,243
200,228,158
64,181,196
188,272,73
43,242,1
44,244,374
73,159,239
17,210,10
44,288,116
212,222,1
214,262,9
182,45,111
299,125,13
96,132,41
258,178,0
214,244,7
13,0,1
61,90,3
67,4,1
32,198,1
46,96,7
140,246,62
121,124,10
73,2,3
296,76,14
151,137,71
157,182,145
268,297,176
178,273,254
31,139,1
256,135,37
113,186,232
231,72,248
97,298,42
141,33,96
268,22,177
156,132,2
296,95,41
285,162,9
65,165,1
296,174,114
225,10,1
88,146,1
163,99,293
260,146,1
291,26,4
8,263,9
157,127,34
4,155,316
116,14,117
143,246,1
159,100,252
256,6,15
264,116,126
226,211,44
197,111,9
73,25,1
105,115,86
242,190,410
129,141,285
290,141,1
109,208,7
253,11,361
138,153,346
183,183,143
175,166,11
27,229,6
82,84,294
191,189,13
59,8,224
30,214,10
290,239,213
138,11,203
110,30,441
233,83,180
269,80,148
265,239,11
234,109,7
137,256,11
212,267,212
130,68,1
113,59,6
241,19,1
193,45,9
261,134,225
243,107,13
278,142,173
8,135,4
161,52,1
129,144,6
35,80,29
250,217,208
164,190,5
162,219,14
150,254,1
112,99,75
164,0,1
288,170,338
1,263,31
143,299,13
80,284,12
121,141,2
262,108,1
8,245,373
265,181,46
261,149,8
299,250,326
101,264,1
66,46,345
184,80,4
81,157,145
50,296,9
137,146,1
123,57,280
102,130,11
39,180,4
259,144,1
273,203,144
262,266,25
55,262,324
14,264,157
114,153,2
297,41,204
50,145,4
273,200,1
67,267,2
233,224,14
111,296,1
192,37,29
128,198,11
135,10,0
17,170,14
75,266,108
41,181,1
211,49,1
53,168,448
295,9,1
81,39,9
73,94,1219
211,225,14
43,177,210
296,284,11
192,277,1
147,100,35
294,249,204
197,124,1
153,199,1
12,29,8
62,76,1
199,133,1
266,84,177
247,77,88
182,52,581
94,102,1
66,116,126
88,113,306
167,195,83
20,191,78
164,140,9
36,99,80
233,288,126
163,31,30
287,60,193
103,132,84
24,101,65
190,3,6
275,219,63
36,206,1
0,221,138
256,178,227
142,16,15
242,259,15
245,13,306
40,124,14
246,65,321
297,230,7
102,41,1
189,80,13
61,203,748
292,80,293
207,139,1
194,108,0
86,295,1
244,33,241
0,98,66
274,76,373
280,279,165
153,47,111
72,23,4
155,250,154
163,45,1
240,19,10
189,245,91
11,66,0
203,57,70
20,101,88
102,219,330
209,199,20
149,1,3
143,199,247
223,109,1
23,164,120
120,32,522
281,189,1
57,280,1
277,26,214
159,231,12
125,233,119
67,146,242
38,64,584
38,67,1
56,255,77
172,246,307
143,112,132
32,66,3
84,257,1
57,255,1
216,95,32
246,4,3
192,290,1
170,194,9
119,110,145
231,26,36
280,297,78
216,190,713
192,38,312
180,163,156
259,98,1
10,161,63
245,107,214
263,290,1
55,256,381
26,285,205
184,228,1
89,250,5
33,262,5
192,137,331
256,238,4
29,13,184
194,134,1
114,102,1
299,276,243
79,175,0
246,96,241
227,127,1
157,15,142
163,30,370
35,259,25
241,245,0
147,192,141
290,262,11
106,72,239
83,114,173
137,146,12
151,148,180
214,195,224
51,103,1
168,149,73
19,43,1
161,164,187
277,256,5
30,245,126
70,220,267
159,207,1
124,254,1
64,166,5
25,123,9
52,43,305
282,233,247
182,51,237
270,148,1
97,31,1
230,120,1
118,76,1
43,244,208
283,158,2
28,86,354
279,161,65
100,216,936
23,236,361
194,35,180
124,182,1
131,52,1
41,157,356
73,140,153
113,197,302
260,64,3
38,23,170
94,264,82
129,162,65
9,210,157
112,144,266
68,230,1
221,234,90
193,297,6
26,38,171
244,86,273
266,236,33
127,118,682
163,20,224
227,74,105
200,237,200
15,271,1
284,8,1
20,34,128
16,273,6
58,249,1
134,203,34
4,253,1
154,210,8
8,203,6
33,86,302
269,194,1
263,211,1
198,145,128
19,244,13
179,281,899
295,24,6
269,10,0
154,80,234
132,102,9
200,293,15
145,276,9
136,23,274
136,280,6
296,146,50
46,100,96
63,26,8
87,205,110
186,259,29
18,157,11
174,33,14
169,79,0
86,278,1
155,231,8
160,20,11
223,78,235
290,41,0
229,119,338
224,51,210
134,193,165
261,152,1
122,209,95
279,181,12
46,150,1
211,255,12
81,6,1
166,130,1
186,279,1
57,215,15
10,137,7
39,182,7
160,183,1
35,185,228
226,282,230
191,17,7
261,250,9
260,76,103
108,240,14
25,270,120
186,169,90
7,146,1
70,161,4
251,212,9
26,115,14
187,176,115
109,287,1
89,75,1
18,221,102
63,142,194
194,254,1
85,191,1
189,247,1
165,104,107
273,221,384
177,210,1
209,188,1
78,188,244
253,295,9
296,90,1
50,199,243
69,277,1
192,226,116
199,192,1
103,67,3
179,287,179
132,104,91
239,150,88
268,114,178
86,254,1
296,82,83
295,145,1
76,59,4
154,211,0
157,0,1
122,206,1
289,159,1
174,180,1
123,240,3
224,297,7
265,59,1
91,158,13
258,147,124
46,134,468
38,123,150
242,203,1
80,68,1
128,14,249
164,242,360
264,35,125
265,200,1
126,201,1
64,80,174
272,88,1
61,5,222
35,234,1
144,286,199
296,275,826
224,216,255
25,205,83
185,210,1
12,43,395
109,279,278
250,186,1
34,279,141
52,18,1
167,21,2
215,137,336
100,203,1
257,293,221
236,195,9
119,147,1
104,101,273
63,192,1
261,131,176
13,297,1
126,156,158
192,163,184
271,131,253
233,210,1
284,71,2
236,209,128
287,291,1
227,196,16
264,214,173
230,94,146
74,127,1
59,201,14
165,227,1
225,277,394
164,129,1
18,146,368
16,274,1
70,36,120
23,293,1
141,74,1
220,1,1
136,43,1
55,276,13
162,65,261
277,25,190
81,214,1
238,287,1
132,274,228
282,3,1198
81,260,84
72,147,1
41,108,1
234,18,602
154,252,9
226,132,1
206,84,66
270,270,1
253,180,60
35,43,7
68,0,1
265,234,5
57,239,272
84,1,1
209,39,150
206,223,1
7,164,78
208,286,388
196,121,1
56,135,73
249,220,1
149,196,130
77,256,80
221,244,222
8,116,280
59,216,1
31,118,290
121,56,170
187,49,1044
183,141,1
234,213,12
38,153,8
289,110,106
21,15,4
263,103,1
182,256,6
45,171,1
141,27,1
276,287,1
289,198,1
22,157,6
256,242,1
227,263,308
255,148,254
109,49,148
46,147,1
138,219,1
256,203,94
30,193,4
291,265,54
248,182,333
261,88,11
244,245,226
151,51,85
198,244,265
35,52,13
297,235,88
270,91,172
209,190,1
257,143,1
261,72,1
47,252,826
244,230,224
173,102,37
291,97,1051
253,106,255
134,122,10
207,196,1
233,175,3
50,36,112
214,167,214
59,120,1
63,127,1
283,297,16
195,276,57
58,245,4
99,21,104
65,51,8
100,264,181
117,123,129
5,18,1
69,162,1
166,292,1
48,26,1
196,92,1
117,289,325
176,154,204
143,199,7
189,46,1
8,224,0
173,151,1
12,268,317
181,158,1
180,228,11
245,269,3
50,130,9
245,287,14
212,126,3
112,260,1
210,136,52
292,154,179
174,243,133
34,52,115
147,166,192
18,191,15
74,273,244
154,198,12
220,16,111
250,7,63
97,179,52
230,85,329
50,88,77
114,116,320
227,229,3
269,261,4
112,8,8
287,52,146
136,157,210
91,277,143
73,129,230
268,67,143
260,207,157
224,193,297
230,53,36
206,268,377
117,22,20
33,5,64
224,157,1
211,178,125
6,267,15
215,116,151
250,220,1
54,220,128
284,123,1
85,211,1
205,80,174
140,233,314
276,263,398
223,215,134
195,238,1
257,130,1
220,21,1
278,238,1
204,4,281
120,210,1
93,62,202
287,283,1
80,13,89
136,84,952
187,81,235
299,169,10
124,107,1
167,172,298
214,31,33
94,297,104
31,278,950
264,41,53
272,21,12
105,168,1
103,150,95
91,140,88
45,45,1
280,39,377
85,208,194
30,145,13
128,206,1
187,137,217
190,27,1
246,226,1
281,82,139
276,140,244
117,184,130
196,88,83
1,235,198
194,256,58
96,6,130
213,84,7
62,178,610
285,60,3
64,167,152
171,278,97
154,54,254
170,30,1
166,109,85
110,2,108
117,203,204
205,170,258
238,231,22
168,80,8
77,46,3
86,114,11
276,82,5
110,221,1
298,191,131
171,251,1
145,102,1
3,167,12
189,112,2
183,86,172
13,130,7
82,10,357
299,11,1
72,94,360
136,131,190
82,87,1
17,258,4
98,32,11
87,104,22
188,243,1
117,45,1
172,189,12
139,56,187
53,232,274
22,239,137
246,155,363
94,125,121
251,299,4
251,124,183
120,59,10
189,27,14
227,24,15
11,117,1
298,208,1
147,254,138
127,64,256
211,215,144
46,13,1
153,244,214
57,165,1
182,3,15
213,246,11
30,238,204
143,196,1
114,46,148
23,43,253
49,52,33
241,210,387
128,242,46
284,97,8
95,133,178
62,258,38
278,48,324
255,32,1
8,292,1
21,29,1
145,165,62
97,58,148
149,70,203
16,125,0
104,206,3
281,183,1
151,27,1
274,131,72
112,144,1
57,165,177
141,141,133
263,185,371
153,85,1
245,137,1
67,274,1
268,122,49
243,139,131
47,238,2
262,68,14
165,181,15
185,93,357
263,14,131
54,73,51
262,114,160
286,207,14
274,14,1
115,123,1
32,184,123
28,142,1
290,289,1
66,1,159
163,244,136
262,34,74
265,168,137
273,62,1
297,41,216
169,270,144
198,163,14
225,118,1
99,264,3
74,59,3
79,3,246
152,30,84
132,52,237
135,95,50
134,128,1
148,293,266
215,93,1
205,106,1
117,224,11
245,82,1
32,151,236
158,206,1
100,50,1
210,106,105
79,81,1
82,146,1
10,82,1
26,252,46
290,11,124
115,29,4
238,210,176
248,48,238
270,251,59
68,297,1
245,178,1
170,76,10
16,30,14
295,55,1
34,242,58
130,96,862
201,105,1
111,188,271
13,52,1
215,222,1
251,124,76
28,67,93
269,297,56
165,34,14
162,204,75
116,131,227
28,24,197
212,204,172
74,247,1
247,11,132
0,16,6
178,214,60
177,28,259
188,55,288
102,249,358
170,113,29
276,282,11
296,175,8
176,4,146
124,290,172
50,82,91
95,33,165
203,182,183
55,229,39
246,77,1
196,19,1
49,131,92
157,0,177
114,70,1
233,259,107
70,16,166
209,89,221
261,88,1
174,290,22
68,245,1
265,204,234
243,154,26
220,254,238
117,125,113
53,269,291
64,263,15
213,231,15
200,238,7
101,52,523
206,226,8
226,62,223
63,194,4
253,26,147
111,260,215
